,弹幕
782,那时我才上小学啊，我现在上大学了都
783,爷青回
784,工大来了
785,流汗了，好美
786,必须三连
787,实属绝妙
788,见嵩进
789,小姐姐绝了
790,黄梅人报道
791,手！！！
792,韦小宝啊
793,眼里有星辰大海
794,我老家！我老家！
795,我跪了
796,爷青回
797,爷青回
798,脑瓜子嗡嗡的
799,才疏学浅许甜甜
800,中国风很舒服梦回2004
801,好可爱啊啊啊啊啊啊
802,122人发个话
803,牛壁痛仰
804,Vae
805,爷青回
806,爷青回
807,1.25倍的别走，给你加BUFF
808,爷青回
809,三段啊啊啊啊啊啊啊啊啊
810,我说婷婷
811,爷青回
812,爷青回
813,感谢空指部
814,许嵩一直都在
815,上头上头
816,青春啊青春啊
817,见嵩进
818,姐姐好美！！！
819,十二年了吧。。。青春啊
820,爷青回呜呜呜
821,韦小宝？？？
822,手真的好看
823,这一山?
824,爷青回
825,赞赞赞，十年老粉
826,曾经收藏许嵩的回不去了
827,蛐蛐在萦绕
828,爷青回
829,不是唱错词，是咬字发声的需要
830,这好好听啊！！！
831,爷青回啊啊啊啊啊
832,已经哭晕
833,爷青回
834,眼神太绝了
835,见嵩进
836,初二09年第一首断桥残雪 11年了
837,啊啊啊啊啊姐姐好喜欢！！！
838,哇⊙∀⊙！好好听！！！！
839,爷青回
840,爷青回！！！！
841,安徽医科大学校友
842,这是包公园吧
843,爷青回啊啊啊啊啊
844,嵩鼠来了
845,浑身一麻
846,三河古镇
847,表白野生字幕君
848,老师好好看啊啊啊啊啊啊啊啊
849,明日之子亚军
850,爷青回是什么意思？？
851,这就是我们中国的音乐
852,爷青回
853,这好像是三河古镇
854,我希望我三十岁时像嵩哥一样
855,太湖的在这
856,爷青回
857,1.25倍速开启新天地
858,才疏学浅许嵩
859,爷青回
860,怀宁人报道
861,爷青回
862,我说婷婷
863,爷青回！！！
864,马老师！
865,爷青回
866,爷青回！！！
867,爷青回
868,爱了爱了
869,老乡报到
870,爷青回
871,三河古镇
872,爷青回
873,爷青回
874,给我听哭了
875,确实 还有那味道
876,鸡皮疙瘩起了
877,再听已是曲中人
878,才疏学浅的许嵩
879,帅气
880,才疏学浅许嵩
881,听这歌的感觉真好
882,天籁之音
883,爷青回！！！！
884,美目鱼当年
885,又来了
886,十年
887,安徽人骄傲
888,头皮发麻太好听呐!
889,爷青回
890,6:40再来一遍
891,结婚了，和我
892,爷青回
893,哭了
894,爷青回
895,嵩哥！！！！！！！
896,爷青回
897,安庆师范大学前来报道！
898,థ౪థ太好听！
899,爷青回
900,爷青回
901,嗷嗷嗷
902,黄梅戏《》
903,姐姐太厉害了
904,FAKER是你吗？
905,好听
906,？？
907,爷青回
908,爷青回
909,爷青回！！
910,我是安徽的，安徽的戏曲就是好听
911,才疏学浅我嵩哥
912,喜欢苏州评弹
913,爷青回！！！
914,爷请回
915,剪辑问题。。。
916,爷青回！！！
917,最喜欢的一首歌，没有之一
918,爷青回
919,啊啊啊啊啊嵩哥
920,爷青回
921,凡尔赛
922,饿
923,爷青回
924,手好看
925,爷青回！！
926,西南民大20201124
927,枞阳的人在此
928,爷青回
929,伍声2009
930,泪目泪目
931,爷青回
932,爷青回
933,爷青回
934,儿青回
935,许嵩还是这么年轻
936,乱入？？？？？？？？？
937,爷青回
938,爷青回
939,羡慕发量
940,爷青回！
941,爷青回
942,怀宁+1
943,爷青回
944,爷青回
945,爷青回
946,我爱死了！我死了！
947,眼里有光
948,我说婷婷
949,大才子
950,来啦
951,爷青回
952,爷青回
953,再来亿遍
954,爷青回
955,爷青回
956,太好听了
957,马伯骞
958,许甜甜
959,我嵩依旧帅气
960,8000一件好像
961,爷青回
962,青回
963,爷青回
964,爷青回
965,好帅哦
966,nice
967,真的好听
968,高手过招？
969,国家队牛逼
970,妙啊
971,爷青回
972,安农大
973,爱了爱了
974,爷青回
975,爷青回
976,初中到现在，我对vae初心不变
977,戏曲
978,和声爱了
979,牛逼！！！！
980,爷青回
981,爷青回
982,爷青回
983,AVI
984,好听
985,安徽好评
986,传送6:40
987,专业
988,爷青回
989,卧槽
990,爷青回！
991,好家伙
992,许嵩都听呆了
993,清风阁
994,爷青回！
995,爷青回
996,爷青回
997,专业
998,哭泣
999,好久没听许嵩说话了
1000,爷青回啊啊啊啊
1001,bgm：水
1002,好听
1003,好听
1004,好听啊
1005,爷青回
1006,卧槽
1007,好应景
1008,他们站在三县桥上
1009,嵩和黄梅都是我大皖的文化符号
1010,爷青回
1011,哭了啊，嵩哥呜呜呜
1012,三河吗
1013,起鸡皮疙瘩了
1014,空降成功
1015,爷青回
1016,爷青回
1017,爷青回
1018,爱许嵩
1019,爷青回
1020,爷青回
1021,爷青回
1022,爷青回
1023,爷青回
1024,马伯骞
1025,爷青回
1026,awsl
1027,第二故乡
1028,蜗壳 再+1
1029,黄梅人前来报道
1030,没想到，我喜欢许嵩11年了。
1031,绝了
1032,爷青回！！！
1033,嵩哥！
1034,爷青回
1035,许嵩爱了，爷青回
1036,许嵩的歌真的很好听
1037,爷青回
1038,awsl
1039,爷青回
1040,厉害厉害厉害
1041,安徽—皖 ❤️
1042,爷青回
1043,鸡皮疙瘩！！
1044,爷青回
1045,听哭了
1046,好听
1047,好听
1048,我疯了  太好听了
1049,姐姐我爱了
1050,介叫少青音
1051,只要有许嵩，硬币大大的有，懂
1052,芜湖起飞
1053,十年了啊已经
1054,爷青回
1055,听说他是安徽医科大学的
1056,许甜甜我来啦
1057,爷青回
1058,爷青回
1059,爷青回
1060,针不戳
1061,到底是眉目还是眉日？
1062,爷青回
1063,爷青回
1064,爷青回
1065,爱了
1066,爷青回
1067,爷青回
1068,绝了
1069,好好听好好听！！！！！！！
1070,A U V
1071,爷青回
1072,我到现在KTV还点许嵩的歌
1073,爷青回
1074,好听惨了
1075,卧槽！！！！
1076,都是青春
1077,爷青回
1078,哭了
1079,真泪目
1080,爷青回
1081,爷青回
1082,爷青回
1083,才疏学浅许嵩
1084,爷青回？
1085,啊啊啊啊，许嵩
1086,爷青回！！！
1087,爷青回
1088,太好听啦
1089,太好听了
1090,爷青回
1091,awsl
1092,宿松有无
1093,爷青回
1094,爷青回
1095,爷青回
1096,马伯骞
1097,绝
1098,鸡皮疙瘩了
1099,我的青春啊
1100,@安徽医科大学
1101,言午山高
1102,姐青回
1103,哇！好好听
1104,爷哭了
1105,爷青回
1106,卧槽卧槽卧槽
1107,啊啊啊我的vvvv来啦来啦
1108,爷青结
1109,爱了
1110,爷青回
1111,爷青回
1112,太美了
1113,爷青回
1114,许嵩还是那么年轻
1115,啊啊啊，嵩哥
1116,这是爷的青春么
1117,给我听哭了!
1118,正片开始
1119,好听呀
1120,爷青回
1121,爷青回
1122,甜甜嵩
1123,爷青回
1124,安庆排面！安庆排面！！
1125,爷青回
1126,！！！！！！！！
1127,奶青回
1128,爷青回
1129,注入灵魂
1130,哭哭
1131,泪目啊！
1132,感动
1133,对不起盼盼
1134,三连
1135,爷青回
1136,爷青回
1137,棒棒哒
1138,爷青回
1139,爷青回
1140,许嵩还是那么帅
1141,姐姐好漂亮
1142,爷青回！
1143,初二到研一
1144,姐姐真是太美了
1145,爷青回
1146,爷青回
1147,爷青回
1148,好好听啊啊啊啊啊啊啊啊
1149,爷青回
1150,专业
1151,点赞
1152,爷青回
1153,爷青回
1154,潜山人来了
1155,好家伙
1156,爷青回！
1157,爷青回
1158,牛壁！！！！！
1159,00后报到了
1160,朱老师好棒
1161,好家伙
1162,啊啊啊啊爱了
1163,痛仰！！
1164,！！！
1165,爷青回
1166,石台的
1167,我也是安师大
1168,就是这么帅
1169,我的青春
1170,青回
1171,芜湖~
1172,爷青回
1173,姐青回
1174,婷婷
1175,安庆人在此
1176,喜欢喜欢
1177,爷青回
1178,初心不变
1179,爷青回
1180,爷青回
1181,桐城黄梅戏！
1182,牛逼
1183,身体发麻了
1184,许嵩……爱了
1185,1.5倍不一样的感觉
1186,许嵩这么年轻
1187,爷青回
1188,太好听了叭
1189,许三高！！
1190,爷青回
1191,爷青回
1192,酒深v5
1193,高能
1194,猪肉酒！猪肉酒！猪肉酒！
1195,爷青回
1196,仙气飘飘
1197,梦幻联动
1198,爷青回
1199,好听
1200,爷青回5555
1201,爷青回
1202,爷青回
1203,奶青回
1204,安医？
1205,梦回初中时代
1206,爷青回
1207,嵩哥
1208,爷青回
1209,爷青回
1210,许甜甜！！！！！！
1211,麻了
1212,太牛了
1213,爱了爱了
1214,宿州人
1215,Uae
1216,爷青回
1217,我跟了嵩哥也十来年了
1218,我青回！！
1219,是你！潮汐海灵！！
1220,爷青回
1221,爷青回
1222,爷青回
1223,太好听了
1224,合肥一中报道，和许嵩一个音乐老师嗷
1225,绿头鸭
1226,真的好听
1227,爷青回
1228,00子呢
1229,公路之歌
1230,！太好听了
1231,哭了哭了
1232,爷青回
1233,爷青回
1234,嵩嵩嵩嵩嵩嵩嵩嵩嵩嵩嵩哥
1235,爷青回
1236,爷青回
1237,哭晕过去
1238,绝了
1239,莫名泪目
1240,青回
1241,爷青回
1242,嵩哥排面！
1243,07-20年13年了吧
1244,安庆的来啦
1245,太好听了吧
1246,爷青回
1247,SUV
1248,啊啊啊嵩哥
1249,爷青回
1250,爷青回
1251,卧槽卧槽
1252,许song
1253,十几年了
1254,我又来了，，bak尼
1255,哎哟不错哦
1256,嵩嵩排面！！！
1257,yejqinhui
1258,青春啊
1259,女声好听
1260,OMG
1261,爷青回
1262,嵩哥好久不见
1263,爷青回
1264,好美啊
1265,爷青回
1266,我觉着配乐不太好
1267,爷青回
1268,紧张了 hhhh哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1269,十年了
1270,爷青回
1271,嵩哥排面！
1272,就是为了这段
1273,惊艳！！！
1274,爷青回
1275,爷青回
1276,过分了啊
1277,我在安徽医科大学看
1278,我三河古镇！！！
1279,童年阿
1280,爷青回
1281,爷青回
1282,爷青回！
1283,太好听了
1284,爷青回
1285,牛牛牛！
1286,绝了！
1287,好听哭了
1288,安财前来报到
1289,啊嵩哥！！！
1290,爷青回
1291,十年了
1292,厉害
1293,爷青回
1294,威武大安徽
1295,爷青回
1296,嵩哥好帅啊
1297,VAE
1298,爷青回
1299,天哪许嵩！！！
1300,爷青回
1301,许嵩！！！
1302,许嵩爱了爱了
1303,回不去了
1304,川剧呢
1305,开口苏
1306,Uae
1307,许山高
1308,阿哈哈哈哈
1309,wocaowocao
1310,爷青回
1311,我说婷婷
1312,我说婷婷
1313,开口脆
1314,爷青回！
1315,！！！
1316,啊我死了！！！！！
1317,爱了
1318,回来了
1319,许嵩 永远支持你
1320,手好看哇
1321,姐姐绝了啊
1322,1.25倍太好听了吧
1323,爷青回
1324,痛仰！！
1325,爷青回
1326,好听
1327,哭了哭了
1328,好好听
1329,来了来了
1330,儿青回
1331,绝了
1332,爷青回
1333,啊啊啊啊我的眼泪
1334,叶青回
1335,我的青春
1336,如果当时
1337,爷青回
1338,爷青回
1339,爷青回
1340,awsl
1341,我在安徽建筑大学看20201124
1342,Uae
1343,爷青回
1344,青春
1345,爷青回
1346,爷青回
1347,爷青回
1348,爷青回
1349,强
1350,芜湖来了
1351,i了
1352,美目盼兮
1353,学长
1354,太好听了吧
1355,nice
1356,好听好听
1357,爷青回
1358,许嵩该剪头发了
1359,爷青回
1360,许嵩啊许嵩啊
1361,爷青回
1362,我们俩
1363,爷青回
1364,许嵩
1365,许嵩
1366,嵩
1367,嵩
1368,许嵩
1369,嵩
1370,爱了爱了
1371,上官瑞谦
1372,爷青回
1373,爷青回
1374,嵩嵩
1375,手好好看哦
1376,我说婷婷
1377,卡了嘛？
1378,爷青回
1379,牛逼
1380,wae
1381,爷青回
1382,婷 婷
1383,爷青回
1384,安徽六安报道！
1385,好听我去
1386,爷青回
1387,爷青回
1388,爷青回
1389,啊啊啊啊爷青回
1390,好妩媚啊
1391,安庆人来咯
1392,爷青回
1393,开头见
1394,爷青回
1395,爷青回
1396,清澈
1397,爷青回
1398,爷青回
1399,安徽骄傲
1400,许大老板
1401,爷青回
1402,爱了爱了
1403,倍速是真的666
1404,般配！
1405,婷婷啊
1406,见嵩进
1407,安庆人报道！
1408,好听
1409,爱了
1410,专业
1411,爷青回
1412,许三高！
1413,爷青回
1414,爷青回
1415,不允许白嫖
1416,爷青回啊
1417,爷青回
1418,爷青回
1419,阿吾
1420,我也是！！！
1421,浮庄！！！
1422,好喜欢这首
1423,爷青回
1424,爷青回
1425,爷青回
1426,爷青回
1427,专业专业
1428,爷青回
1429,爷青回
1430,哇我的我的啊
1431,爷青回
1432,嵩哥！
1433,牛逼
1434,爷青回
1435,还不结婚
1436,说的好好
1437,爷青回
1438,爷青回
1439,真有12年了
1440,马伯骞！
1441,你们在干啥呢
1442,爷青回
1443,爷青回
1444,爷青回
1445,许嵩一点都没变
1446,nice
1447,包河！！！
1448,爷青回
1449,爷青回!
1450,啊啊啊许甜甜
1451,爷青回
1452,爷青回
1453,我的青春啊
1454,爷青回
1455,爷轻回
1456,爷青回
1457,潜山报到
1458,爷回青
1459,爷青回
1460,飞科
1461,爷青回
1462,喜欢这版
1463,爷青回
1464,爷青回
1465,爷青回
1466,贺欣  我想你了
1467,嵩鼠来了
1468,潜山的飘过
1469,爷青回
1470,安医报道
1471,好好听啊
1472,呜呜呜 爷青回
1473,爷青回
1474,爷青回
1475,好听
1476,爷青回啊
1477,爷青回！
1478,爷青回！
1479,喜欢许嵩
1480,爷青回
1481,我真的！！！
1482,这谁啊
1483,这感觉
1484,爷青回，
1485,青回
1486,爷青回
1487,李冬雪，我想你了
1488,我爱欢子
1489,爷青回
1490,哇哇哇！！
1491,爷青回！
1492,合肥月光
1493,安徽牛
1494,听了想哭怎么办
1495,爷青回
1496,这也太好听了吧
1497,哥！！！！
1498,爱了呀
1499,爷青回
1500,awsl
1501,小嵩嵩？？
1502,阿伟
1503,爷青回
1504,挺好听的
1505,太好听了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1506,爷青回!!!!!!!!!!!!!!!!!!!!!!!!!!
1507,爷青回
1508,Awslffqs
1509,来了来了
1510,爷青回
1511,我的青春呀
1512,哭了
1513,真的好听啊
1514,不是vip？
1515,爷青回
1516,爷青回
1517,爷青回
1518,爷青回
1519,爷青回
1520,爷青回
1521,啊啊啊啊啊爱辽爱辽
1522,爱了爱了
1523,二倍速真有意思
1524,嵩哥
1525,我说婷婷
1526,爷青回
1527,哇哇哇哇
1528,安徽人狂喜
1529,十佳青年！
1530,爷青回
1531,awsl !!!!
1532,卧槽
1533,我说婷婷
1534,安徽排面
1535,啊我死了啊阿啊阿啊阿啊阿啊
1536,火钳刘明
1537,爷青回
1538,太喜欢许嵩啦！！
1539,卧槽
1540,豫剧
1541,爷青回
1542,爷青回
1543,许嵩
1544,来了我来了
1545,爷青回
1546,爷青回
1547,嵩哥帅死我了！！！！
1548,爷青回
1549,安徽宿州
1550,黄梅人牌面
1551,爷青回
1552,爷青回
1553,桐城+1
1554,绝了
1555,庐州月会不会更好
1556,许嵩结婚了吗？
1557,好听
1558,爷青回
1559,嵩哥
1560,来了
1561,赞赞赞
1562,我是黄梅人
1563,许嵩呀
1564,爷青回
1565,爷青回
1566,我的许嵩
1567,Vae 
1568,许嵩
1569,泪目
1570,嵩嵩
1571,嵩嵩我爱你
1572,嵩哥我来啦
1573,爷青回
1574,爷青回
1575,许嵩
1576,许嵩许嵩
1577,爷青回
1578,爷青回
1579,爷青回
1580,啊啊啊啊啊啊啊啊啊啊
1581,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1582,爱了爱了
1583,嵩哥啊啊啊啊
1584,婷婷
1585,真的好听哎
1586,绝了
1587,单曲循环
1588,好听  有泪光
1589,六安  金寨
1590,爷青回
1591,牛牛牛
1592,1.25倍
1593,绝了
1594,爷青回
1595,啊啊啊啊啊
1596,爷青回
1597,绝妙
1598,爷青回
1599,怎么过得这么快
1600,合肥月光
1601,我嵩哥
1602,爷青回
1603,爷青回
1604,爷青回
1605,真不错！
1606,话说许嵩也34岁惹
1607,排面
1608,来了
1609,许崇可是才子。。
1610,惊艳！
1611,爷青回
1612,爷青回
1613,婷婷
1614,爷青回
1615,嵩歌真好看
1616,爷青回
1617,太爽了
1618,泪目泪目
1619,姐姐太美了
1620,潜山加一
1621,高能
1622,爷青回
1623,没有滁州的么...
1624,起飞
1625,爷青回
1626,Vae
1627,优秀
1628,好好听
1629,爷青回
1630,爷青回
1631,爷青回
1632,梦回初中
1633,爷青回
1634,爷青回
1635,嵩哥
1636,爷青回
1637,爷青回
1638,爷青回
1639,爷青回
1640,没弹幕？
1641,6：40
1642,北京报道
1643,爷青回
1644,爷青回
1645,感谢指挥部
1646,爷青回
1647,Vcd
1648,卧槽
1649,爷青回
1650,爷青回
1651,爷青回
1652,啊，回忆
1653,许嵩太棒了
1654,太好听了
1655,爷青回
1656,真的强
1657,不知道你会不会看这个lmy
1658,我家乡呀
1659,爷青回
1660,faker？
1661,凑弹幕
1662,绝了
1663,爷青回
1664,排面！
1665,妈耶爱辽爱辽爱辽爱辽爱辽爱辽
1666,省立医院
1667,包公园
1668,嵩哥！
1669,爷青回
1670,啊啊啊啊啊
1671,李哥
1672,来了来了
1673,爷青回
1674,爷青回
1675,感谢指挥部
1676,见嵩进
1677,嵩哥嵩哥
1678,爷青回
1679,爷青回
1680,回到15岁
1681,爱了
1682,UAE
1683,爷青回
1684,嵩哥！
1685,牛啊
1686,嵩哥
1687,安徽老乡
1688,我爱了
1689,许嵩，许嵩我爱你
1690,潜山的
1691,咱老了，嵩哥
1692,穿越时空了
1693,曲中曲
1694,爷青回
1695,还是戏曲好听
1696,爷青回
1697,爷青回
1698,爷青回啊啊
1699,爷青回啊啊
1700,爷青回
1701,爷青回
1702,泪目了
1703,袜！！！
1704,我也觉得像09
1705,爷青回
1706,我是安徽阜阳人！
1707,爷青回
1708,嵩嵩嵩
1709,爷青回
1710,vae
1711,爷青回
1712,安徽排面
1713,爷青回
1714,OAE
1715,裂开了
1716,爷青回
1717,婷婷
1718,爷青回
1719,许嵩
1720,爷青回！
1721,泪目
1722,lll
1723,vae
1724,3666663
1725,泪目
1726,婷婷
1727,许嵩好帅啊啊啊啊啊啊啊啊
1728,66666
1729,yoyo
1730,许嵩许嵩许嵩许嵩许嵩许嵩
1731,许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩许嵩
1732,爷青回
1733,爷青回
1734,我的嵩呀
1735,许甜甜
1736,Bar
1737,爷青回
1738,许山高
1739,卧槽！！
1740,牛逼
1741,14年了
1742,哇
1743,好听
1744,爷青回
1745,爷青回
1746,爷青回
1747,我爱婷婷
1748,前面的ehhhhhh 
1749,爱了爱了
1750,爱了
1751,爷青回
1752,我嵩
1753,嵩哥
1754,爷青回
1755,666
1756,爷青回
1757,开头见
1758,呜呜呜
1759,ace
1760,爷青回
1761,中国风
1762,女声好听
1763,我币没了
1764,爷青回
1765,爷青回
1766,哭了哭了
1767,爷青回！
1768,感谢指挥部
1769,爷青回
1770,嵩哥
1771,庐州人
1772,牛逼
1773,排面
1774,安徽排面
1775,真好听
1776,净赚爷泪
1777,泪目
1778,许嵩啊啊啊啊啊啊啊
1779,爷青回
1780,爷青回
1781,排面
1782,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1783,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊咋咋咋绝了 好喜欢这个
1784,专业！！？
1785,哇哇哇哇哇哇哇哇！
1786,哇
1787,好听
1788,09
1789,我也是！！
1790,我币没了
1791,婷婷好美
1792,婷婷！
1793,啊啊啊啊啊啊
1794,张恒我想你了
1795,啊啊啊啊啊啊啊啊，许嵩啊啊啊啊啊啊
1796,这谁呀？？？？？
1797,说啥呢哥
1798,爷青回
1799,安徽板面
1800,66666
